Id,Name,Category__c,DataType,Criticality__c,InspectionQuestiontype__c,PHOCSParentId__c,PHOCSParentId__r.Name,RecordType.DeveloperName,CreatedBy.Name,$$Name$Category__c,PHOCSParentId__r.$$Name$Category__c
0eubZ0000000V7wQAE,Farm worker access not controlled or working in the dairy plant.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxgQAE,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Farm worker access not controlled or working in the dairy plant.;Programs and plans,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7xQAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxgQAE,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7tQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxgQAE,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7uQAE,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxgQAE,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7vQAE,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxgQAE,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Enhanced Hygiene, Biosecurity, Infection control Programs are up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7zQAE,May contribute to contamination.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxhQAE,"Glass breakage Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,May contribute to contamination.;Programs and plans,"Glass breakage Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V81QAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxhQAE,"Glass breakage Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Glass breakage Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V7yQAE,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxhQAE,"Glass breakage Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Glass breakage Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V80QAE,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxhQAE,"Glass breakage Control Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Glass breakage Control Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V86QAE,Label not meeting minimum requirements.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxiQAE,"Product Labelling Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Label not meeting minimum requirements.;Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V87QAE,Ingredient list not up to date.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxiQAE,"Product Labelling Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Ingredient list not up to date.;Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V82QAE,"Program not up to date, absent or not being followed as required.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxiQAE,"Product Labelling Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Program not up to date, absent or not being followed as required.;Programs and plans","Product Labelling Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V88QAE,Lot code or best before date missing .,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxiQAE,"Product Labelling Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Lot code or best before date missing .;Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V89QAE,"Records absent, missing or not completed in a timely manner.",Programs and plans,Boolean,Non-critical,,0eubZ0000000UxiQAE,"Product Labelling Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,"Records absent, missing or not completed in a timely manner.;Programs and plans","Product Labelling Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V83QAE,Insufficient corrective actions.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxiQAE,"Product Labelling Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Insufficient corrective actions.;Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V84QAE,Allergen warning absent.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxiQAE,"Product Labelling Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Allergen warning absent.;Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V85QAE,Weight or volume not present.,Programs and plans,Boolean,Non-critical,,0eubZ0000000UxiQAE,"Product Labelling Program is up to date, being followed and records are maintained.",PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Weight or volume not present.;Programs and plans,"Product Labelling Program is up to date, being followed and records are maintained.;Programs and plans"
0eubZ0000000V2aQAE,Milk cooling ineffective or not working.,Raw milk receiving,Boolean,Critical,,0eubZ0000000V8fQAE,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Milk cooling ineffective or not working.;Raw milk receiving,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.;Raw milk receiving
0eubZ0000000V2eQAE,Thermometer not functioning correctly.,Raw milk receiving,Boolean,Critical,,0eubZ0000000V8fQAE,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Thermometer not functioning correctly.;Raw milk receiving,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.;Raw milk receiving
0eubZ0000000V2dQAE,Temperature not monitored according to approved plans and procedures.,Raw milk receiving,Boolean,Critical,,0eubZ0000000V8fQAE,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature not monitored according to approved plans and procedures.;Raw milk receiving,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.;Raw milk receiving
0eubZ0000000V2cQAE,Temperature not monitored or records not available.,Raw milk receiving,Boolean,Critical,,0eubZ0000000V8fQAE,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Temperature not monitored or records not available.;Raw milk receiving,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.;Raw milk receiving
0eubZ0000000V2bQAE,Milk stored outside of permitted temperature range for over two hours.,Raw milk receiving,Boolean,Critical,,0eubZ0000000V8fQAE,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.,PHOCSAssessmentIndicatorDefinition,Vishwantha Gandloju,Milk stored outside of permitted temperature range for over two hours.;Raw milk receiving,Raw milk is not stored longer than 2 hours before pasteurization unless it is constantly stored above 0°C but below 4°C.;Raw milk receiving
